date_key,date,year,month,month_name,iso_year,iso_week,iso_yearweek,week_start_date,store_code,store_name,orders,net_revenue,aov,units,asp,units_per_order
20220928,2022-09-28,2022,9,September,2022,39,202239,2022-09-26,RBN,Rabbona,2,175.99,88.00,2.000,88.00,1.00
20220929,2022-09-29,2022,9,September,2022,39,202239,2022-09-26,PA,Pasion Albiverde (Store),5,713.97,142.79,7.000,102.00,1.40
20220929,2022-09-29,2022,9,September,2022,39,202239,2022-09-26,RBN,Rabbona,3,345.97,115.32,5.000,69.19,1.67
20220930,2022-09-30,2022,9,September,2022,39,202239,2022-09-26,NEB,Nebula,1,69.99,69.99,1.000,69.99,1.00
20220930,2022-09-30,2022,9,September,2022,39,202239,2022-09-26,PA,Pasion Albiverde (Store),16,2216.80,138.55,23.000,96.38,1.44
20220930,2022-09-30,2022,9,September,2022,39,202239,2022-09-26,RBN,Rabbona,4,645.98,161.50,6.000,107.66,1.50
20220930,2022-09-30,2022,9,September,2022,39,202239,2022-09-26,VIC,Victus,2,129.98,64.99,2.000,64.99,1.00
20221001,2022-10-01,2022,10,October,2022,39,202239,2022-09-26,PA,Pasion Albiverde (Store),12,1749.92,145.83,16.000,109.37,1.33
20221002,2022-10-02,2022,10,October,2022,39,202239,2022-09-26,NEB,Nebula,2,499.96,249.98,4.000,124.99,2.00
20221002,2022-10-02,2022,10,October,2022,39,202239,2022-09-26,PA,Pasion Albiverde (Store),9,1442.94,160.33,13.000,111.00,1.44
20221003,2022-10-03,2022,10,October,2022,40,202240,2022-10-03,PA,Pasion Albiverde (Store),5,339.95,67.99,5.000,67.99,1.00
20221003,2022-10-03,2022,10,October,2022,40,202240,2022-10-03,RBN,Rabbona,2,414.98,207.49,3.000,138.33,1.50
20221003,2022-10-03,2022,10,October,2022,40,202240,2022-10-03,VIC,Victus,1,189.98,189.98,2.000,94.99,2.00
20221004,2022-10-04,2022,10,October,2022,40,202240,2022-10-03,NEB,Nebula,1,129.99,129.99,1.000,129.99,1.00
20221004,2022-10-04,2022,10,October,2022,40,202240,2022-10-03,PA,Pasion Albiverde (Store),1,59.99,59.99,1.000,59.99,1.00
20221004,2022-10-04,2022,10,October,2022,40,202240,2022-10-03,RBN,Rabbona,1,137.00,137.00,1.000,137.00,1.00
20221004,2022-10-04,2022,10,October,2022,40,202240,2022-10-03,VIC,Victus,1,159.99,159.99,1.000,159.99,1.00
20221005,2022-10-05,2022,10,October,2022,40,202240,2022-10-03,NEB,Nebula,1,389.97,389.97,3.000,129.99,3.00
20221005,2022-10-05,2022,10,October,2022,40,202240,2022-10-03,PA,Pasion Albiverde (Store),2,566.94,283.47,7.000,80.99,3.50
20221005,2022-10-05,2022,10,October,2022,40,202240,2022-10-03,RBN,Rabbona,2,286.99,143.50,2.000,143.50,1.00
20221006,2022-10-06,2022,10,October,2022,40,202240,2022-10-03,NEB,Nebula,1,139.99,139.99,1.000,139.99,1.00
20221006,2022-10-06,2022,10,October,2022,40,202240,2022-10-03,PA,Pasion Albiverde (Store),7,519.92,74.27,8.000,64.99,1.14
20221006,2022-10-06,2022,10,October,2022,40,202240,2022-10-03,RBN,Rabbona,3,579.96,193.32,6.000,96.66,2.00
20221007,2022-10-07,2022,10,October,2022,40,202240,2022-10-03,PA,Pasion Albiverde (Store),4,324.97,81.24,4.000,81.24,1.00
20221007,2022-10-07,2022,10,October,2022,40,202240,2022-10-03,RBN,Rabbona,3,397.98,132.66,4.000,99.50,1.33
20221008,2022-10-08,2022,10,October,2022,40,202240,2022-10-03,NEB,Nebula,1,139.99,139.99,1.000,139.99,1.00
20221008,2022-10-08,2022,10,October,2022,40,202240,2022-10-03,PA,Pasion Albiverde (Store),6,836.90,139.48,11.000,76.08,1.83
20221008,2022-10-08,2022,10,October,2022,40,202240,2022-10-03,VIC,Victus,1,309.98,309.98,2.000,154.99,2.00
20221009,2022-10-09,2022,10,October,2022,40,202240,2022-10-03,PA,Pasion Albiverde (Store),1,69.99,69.99,1.000,69.99,1.00
20221010,2022-10-10,2022,10,October,2022,41,202241,2022-10-10,PA,Pasion Albiverde (Store),3,199.97,66.66,3.000,66.66,1.00
20221010,2022-10-10,2022,10,October,2022,41,202241,2022-10-10,RBN,Rabbona,3,555.98,185.33,4.000,139.00,1.33
20221010,2022-10-10,2022,10,October,2022,41,202241,2022-10-10,VIC,Victus,1,537.27,537.27,4.000,134.32,4.00
20221011,2022-10-11,2022,10,October,2022,41,202241,2022-10-10,PA,Pasion Albiverde (Store),2,139.98,69.99,2.000,69.99,1.00
20221011,2022-10-11,2022,10,October,2022,41,202241,2022-10-10,RBN,Rabbona,1,50.00,50.00,10.000,5.00,10.00
20221012,2022-10-12,2022,10,October,2022,41,202241,2022-10-10,NEB,Nebula,1,339.98,339.98,2.000,169.99,2.00
20221012,2022-10-12,2022,10,October,2022,41,202241,2022-10-10,PA,Pasion Albiverde (Store),7,654.31,93.47,8.000,81.79,1.14
20221012,2022-10-12,2022,10,October,2022,41,202241,2022-10-10,RBN,Rabbona,2,369.41,184.71,3.000,123.14,1.50
20221012,2022-10-12,2022,10,October,2022,41,202241,2022-10-10,VIC,Victus,1,179.98,179.98,2.000,89.99,2.00
20221013,2022-10-13,2022,10,October,2022,41,202241,2022-10-10,PA,Pasion Albiverde (Store),8,879.92,109.99,8.000,109.99,1.00
20221013,2022-10-13,2022,10,October,2022,41,202241,2022-10-10,RBN,Rabbona,2,209.98,104.99,2.000,104.99,1.00
20221014,2022-10-14,2022,10,October,2022,41,202241,2022-10-10,PA,Pasion Albiverde (Store),3,209.97,69.99,3.000,69.99,1.00
20221014,2022-10-14,2022,10,October,2022,41,202241,2022-10-10,RBN,Rabbona,1,139.98,139.98,2.000,69.99,2.00
20221014,2022-10-14,2022,10,October,2022,41,202241,2022-10-10,VIC,Victus,1,189.98,189.98,2.000,94.99,2.00
20221015,2022-10-15,2022,10,October,2022,41,202241,2022-10-10,PA,Pasion Albiverde (Store),4,399.96,99.99,4.000,99.99,1.00
20221015,2022-10-15,2022,10,October,2022,41,202241,2022-10-10,RBN,Rabbona,4,553.98,138.50,4.000,138.50,1.00
20221016,2022-10-16,2022,10,October,2022,41,202241,2022-10-10,PA,Pasion Albiverde (Store),1,69.99,69.99,1.000,69.99,1.00
20221017,2022-10-17,2022,10,October,2022,42,202242,2022-10-17,PA,Pasion Albiverde (Store),2,269.97,134.99,3.000,89.99,1.50
20221017,2022-10-17,2022,10,October,2022,42,202242,2022-10-17,RBN,Rabbona,2,339.97,169.99,3.000,113.32,1.50
20221018,2022-10-18,2022,10,October,2022,42,202242,2022-10-17,NEB,Nebula,1,119.99,119.99,1.000,119.99,1.00
20221018,2022-10-18,2022,10,October,2022,42,202242,2022-10-17,PA,Pasion Albiverde (Store),1,129.99,129.99,1.000,129.99,1.00
20221018,2022-10-18,2022,10,October,2022,42,202242,2022-10-17,VIC,Victus,1,139.99,139.99,1.000,139.99,1.00
20221019,2022-10-19,2022,10,October,2022,42,202242,2022-10-17,NEB,Nebula,1,586.97,586.97,4.000,146.74,4.00
20221019,2022-10-19,2022,10,October,2022,42,202242,2022-10-17,PA,Pasion Albiverde (Store),4,579.94,144.99,6.000,96.66,1.50
20221019,2022-10-19,2022,10,October,2022,42,202242,2022-10-17,RBN,Rabbona,2,119.98,59.99,2.000,59.99,1.00
20221020,2022-10-20,2022,10,October,2022,42,202242,2022-10-17,NEB,Nebula,1,209.98,209.98,2.000,104.99,2.00
20221020,2022-10-20,2022,10,October,2022,42,202242,2022-10-17,PA,Pasion Albiverde (Store),3,259.96,86.65,4.000,64.99,1.33
20221020,2022-10-20,2022,10,October,2022,42,202242,2022-10-17,RBN,Rabbona,1,483.99,483.99,3.000,161.33,3.00
20221021,2022-10-21,2022,10,October,2022,42,202242,2022-10-17,NEB,Nebula,2,413.99,207.00,3.000,138.00,1.50
20221021,2022-10-21,2022,10,October,2022,42,202242,2022-10-17,PA,Pasion Albiverde (Store),7,719.92,102.85,8.000,89.99,1.14
20221021,2022-10-21,2022,10,October,2022,42,202242,2022-10-17,RBN,Rabbona,2,224.99,112.50,2.000,112.50,1.00
20221021,2022-10-21,2022,10,October,2022,42,202242,2022-10-17,VIC,Victus,1,139.98,139.98,2.000,69.99,2.00
20221023,2022-10-23,2022,10,October,2022,42,202242,2022-10-17,PA,Pasion Albiverde (Store),1,209.97,209.97,3.000,69.99,3.00
20221024,2022-10-24,2022,10,October,2022,43,202243,2022-10-24,PA,Pasion Albiverde (Store),4,279.96,69.99,4.000,69.99,1.00
20221024,2022-10-24,2022,10,October,2022,43,202243,2022-10-24,RBN,Rabbona,1,59.99,59.99,1.000,59.99,1.00
20221024,2022-10-24,2022,10,October,2022,43,202243,2022-10-24,VIC,Victus,1,69.99,69.99,1.000,69.99,1.00
20221025,2022-10-25,2022,10,October,2022,43,202243,2022-10-24,PA,Pasion Albiverde (Store),2,129.98,64.99,2.000,64.99,1.00
20221025,2022-10-25,2022,10,October,2022,43,202243,2022-10-24,RBN,Rabbona,2,99.98,49.99,2.000,49.99,1.00
20221025,2022-10-25,2022,10,October,2022,43,202243,2022-10-24,VIC,Victus,1,734.96,734.96,5.000,146.99,5.00
20221026,2022-10-26,2022,10,October,2022,43,202243,2022-10-24,PA,Pasion Albiverde (Store),1,139.98,139.98,2.000,69.99,2.00
20221026,2022-10-26,2022,10,October,2022,43,202243,2022-10-24,RBN,Rabbona,1,566.98,566.98,4.000,141.75,4.00
20221026,2022-10-26,2022,10,October,2022,43,202243,2022-10-24,VIC,Victus,2,1298.94,649.47,8.000,162.37,4.00
20221027,2022-10-27,2022,10,October,2022,43,202243,2022-10-24,PA,Pasion Albiverde (Store),6,626.93,104.49,8.000,78.37,1.33
20221028,2022-10-28,2022,10,October,2022,43,202243,2022-10-24,NEB,Nebula,1,274.99,274.99,2.000,137.50,2.00
20221028,2022-10-28,2022,10,October,2022,43,202243,2022-10-24,PA,Pasion Albiverde (Store),5,379.94,75.99,6.000,63.32,1.20
20221029,2022-10-29,2022,10,October,2022,43,202243,2022-10-24,PA,Pasion Albiverde (Store),6,629.91,104.99,9.000,69.99,1.50
20221030,2022-10-30,2022,10,October,2022,43,202243,2022-10-24,PA,Pasion Albiverde (Store),2,249.97,124.99,3.000,83.32,1.50
20221101,2022-11-01,2022,11,November,2022,44,202244,2022-10-31,PA,Pasion Albiverde (Store),11,1159.87,105.44,13.000,89.22,1.18
20221102,2022-11-02,2022,11,November,2022,44,202244,2022-10-31,PA,Pasion Albiverde (Store),1,179.98,179.98,2.000,89.99,2.00
20221102,2022-11-02,2022,11,November,2022,44,202244,2022-10-31,RBN,Rabbona,1,143.00,143.00,1.000,143.00,1.00
20221103,2022-11-03,2022,11,November,2022,44,202244,2022-10-31,PA,Pasion Albiverde (Store),5,419.95,83.99,5.000,83.99,1.00
20221104,2022-11-04,2022,11,November,2022,44,202244,2022-10-31,NEB,Nebula,1,206.99,206.99,2.000,103.50,2.00
20221104,2022-11-04,2022,11,November,2022,44,202244,2022-10-31,PA,Pasion Albiverde (Store),6,1229.89,204.98,11.000,111.81,1.83
20221104,2022-11-04,2022,11,November,2022,44,202244,2022-10-31,RBN,Rabbona,1,59.99,59.99,1.000,59.99,1.00
20221105,2022-11-05,2022,11,November,2022,44,202244,2022-10-31,PA,Pasion Albiverde (Store),7,1249.88,178.55,12.000,104.16,1.71
20221105,2022-11-05,2022,11,November,2022,44,202244,2022-10-31,VIC,Victus,1,569.97,569.97,3.000,189.99,3.00
20221106,2022-11-06,2022,11,November,2022,44,202244,2022-10-31,PA,Pasion Albiverde (Store),1,129.99,129.99,1.000,129.99,1.00
20221106,2022-11-06,2022,11,November,2022,44,202244,2022-10-31,RBN,Rabbona,1,94.99,94.99,12.000,7.92,12.00
20221107,2022-11-07,2022,11,November,2022,45,202245,2022-11-07,VIC,Victus,1,444.98,444.98,3.000,148.33,3.00
20221108,2022-11-08,2022,11,November,2022,45,202245,2022-11-07,PA,Pasion Albiverde (Store),1,179.98,179.98,2.000,89.99,2.00
20221108,2022-11-08,2022,11,November,2022,45,202245,2022-11-07,RBN,Rabbona,1,709.95,709.95,7.000,101.42,7.00
20221109,2022-11-09,2022,11,November,2022,45,202245,2022-11-07,PA,Pasion Albiverde (Store),5,839.91,167.98,9.000,93.32,1.80
20221109,2022-11-09,2022,11,November,2022,45,202245,2022-11-07,RBN,Rabbona,1,659.96,659.96,6.000,109.99,6.00
20221109,2022-11-09,2022,11,November,2022,45,202245,2022-11-07,VIC,Victus,1,139.99,139.99,1.000,139.99,1.00
20221110,2022-11-10,2022,11,November,2022,45,202245,2022-11-07,PA,Pasion Albiverde (Store),4,469.94,117.49,6.000,78.32,1.50
20221110,2022-11-10,2022,11,November,2022,45,202245,2022-11-07,RBN,Rabbona,2,1110.97,555.49,8.000,138.87,4.00
20221111,2022-11-11,2022,11,November,2022,45,202245,2022-11-07,PA,Pasion Albiverde (Store),2,209.98,104.99,2.000,104.99,1.00
20221112,2022-11-12,2022,11,November,2022,45,202245,2022-11-07,PA,Pasion Albiverde (Store),5,629.91,125.98,9.000,69.99,1.80
20221113,2022-11-13,2022,11,November,2022,45,202245,2022-11-07,NEB,Nebula,1,129.99,129.99,1.000,129.99,1.00
20221113,2022-11-13,2022,11,November,2022,45,202245,2022-11-07,PA,Pasion Albiverde (Store),1,69.99,69.99,1.000,69.99,1.00
20221114,2022-11-14,2022,11,November,2022,46,202246,2022-11-14,PA,Pasion Albiverde (Store),3,209.97,69.99,3.000,69.99,1.00
20221115,2022-11-15,2022,11,November,2022,46,202246,2022-11-14,NEB,Nebula,1,165.00,165.00,1.000,165.00,1.00
20221115,2022-11-15,2022,11,November,2022,46,202246,2022-11-14,PA,Pasion Albiverde (Store),4,409.95,102.49,5.000,81.99,1.25
20221116,2022-11-16,2022,11,November,2022,46,202246,2022-11-14,PA,Pasion Albiverde (Store),2,279.96,139.98,4.000,69.99,2.00
20221116,2022-11-16,2022,11,November,2022,46,202246,2022-11-14,RBN,Rabbona,4,1660.93,415.23,10.000,166.09,2.50
20221116,2022-11-16,2022,11,November,2022,46,202246,2022-11-14,VIC,Victus,1,189.98,189.98,2.000,94.99,2.00
20221118,2022-11-18,2022,11,November,2022,46,202246,2022-11-14,PA,Pasion Albiverde (Store),1,69.99,69.99,1.000,69.99,1.00
20221118,2022-11-18,2022,11,November,2022,46,202246,2022-11-14,RBN,Rabbona,1,147.00,147.00,1.000,147.00,1.00
20221119,2022-11-19,2022,11,November,2022,46,202246,2022-11-14,PA,Pasion Albiverde (Store),2,139.98,69.99,2.000,69.99,1.00
20221119,2022-11-19,2022,11,November,2022,46,202246,2022-11-14,VIC,Victus,1,99.98,99.98,2.000,49.99,2.00
20221120,2022-11-20,2022,11,November,2022,46,202246,2022-11-14,PA,Pasion Albiverde (Store),1,334.98,334.98,3.000,111.66,3.00
20221120,2022-11-20,2022,11,November,2022,46,202246,2022-11-14,RBN,Rabbona,1,152.00,152.00,2.000,76.00,2.00
20221121,2022-11-21,2022,11,November,2022,47,202247,2022-11-21,PA,Pasion Albiverde (Store),1,119.99,119.99,1.000,119.99,1.00
20221121,2022-11-21,2022,11,November,2022,47,202247,2022-11-21,RBN,Rabbona,2,444.97,222.49,4.000,111.24,2.00
20221121,2022-11-21,2022,11,November,2022,47,202247,2022-11-21,VIC,Victus,1,959.94,959.94,6.000,159.99,6.00
20221122,2022-11-22,2022,11,November,2022,47,202247,2022-11-21,PA,Pasion Albiverde (Store),5,879.90,175.98,10.000,87.99,2.00
20221123,2022-11-23,2022,11,November,2022,47,202247,2022-11-21,PA,Pasion Albiverde (Store),7,894.93,127.85,8.000,111.87,1.14
20221123,2022-11-23,2022,11,November,2022,47,202247,2022-11-21,RBN,Rabbona,4,781.95,195.49,7.000,111.71,1.75
20221124,2022-11-24,2022,11,November,2022,47,202247,2022-11-21,RBN,Rabbona,1,119.98,119.98,2.000,59.99,2.00
20221125,2022-11-25,2022,11,November,2022,47,202247,2022-11-21,PA,Pasion Albiverde (Store),3,329.97,109.99,3.000,109.99,1.00
20221126,2022-11-26,2022,11,November,2022,47,202247,2022-11-21,PA,Pasion Albiverde (Store),3,454.96,151.65,5.000,90.99,1.67
20221126,2022-11-26,2022,11,November,2022,47,202247,2022-11-21,VIC,Victus,2,676.95,338.48,6.000,112.83,3.00
20221128,2022-11-28,2022,11,November,2022,48,202248,2022-11-28,NEB,Nebula,1,214.99,214.99,2.000,107.50,2.00
20221128,2022-11-28,2022,11,November,2022,48,202248,2022-11-28,PA,Pasion Albiverde (Store),3,584.95,194.98,6.000,97.49,2.00
20221128,2022-11-28,2022,11,November,2022,48,202248,2022-11-28,RBN,Rabbona,2,269.98,134.99,2.000,134.99,1.00
20221128,2022-11-28,2022,11,November,2022,48,202248,2022-11-28,VIC,Victus,2,274.99,137.50,2.000,137.50,1.00
20221129,2022-11-29,2022,11,November,2022,48,202248,2022-11-28,NEB,Nebula,1,119.99,119.99,1.000,119.99,1.00
20221129,2022-11-29,2022,11,November,2022,48,202248,2022-11-28,PA,Pasion Albiverde (Store),6,564.95,94.16,6.000,94.16,1.00
20221129,2022-11-29,2022,11,November,2022,48,202248,2022-11-28,RBN,Rabbona,3,456.98,152.33,3.000,152.33,1.00
20221129,2022-11-29,2022,11,November,2022,48,202248,2022-11-28,VIC,Victus,1,189.98,189.98,2.000,94.99,2.00
20221130,2022-11-30,2022,11,November,2022,48,202248,2022-11-28,NEB,Nebula,1,259.98,259.98,2.000,129.99,2.00
20221130,2022-11-30,2022,11,November,2022,48,202248,2022-11-28,PA,Pasion Albiverde (Store),5,749.94,149.99,6.000,124.99,1.20
20221130,2022-11-30,2022,11,November,2022,48,202248,2022-11-28,RBN,Rabbona,3,391.99,130.66,3.000,130.66,1.00
20221201,2022-12-01,2022,12,December,2022,48,202248,2022-11-28,NEB,Nebula,2,419.97,209.99,3.000,139.99,1.50
20221201,2022-12-01,2022,12,December,2022,48,202248,2022-11-28,PA,Pasion Albiverde (Store),1,139.99,139.99,1.000,139.99,1.00
20221201,2022-12-01,2022,12,December,2022,48,202248,2022-11-28,RBN,Rabbona,5,329.98,66.00,20.000,16.50,4.00
20221202,2022-12-02,2022,12,December,2022,48,202248,2022-11-28,PA,Pasion Albiverde (Store),1,49.99,49.99,1.000,49.99,1.00
20221202,2022-12-02,2022,12,December,2022,48,202248,2022-11-28,RBN,Rabbona,8,651.96,81.50,24.000,27.17,3.00
20221203,2022-12-03,2022,12,December,2022,48,202248,2022-11-28,PA,Pasion Albiverde (Store),1,69.99,69.99,1.000,69.99,1.00
20221203,2022-12-03,2022,12,December,2022,48,202248,2022-11-28,RBN,Rabbona,2,139.99,70.00,13.000,10.77,6.50
20221205,2022-12-05,2022,12,December,2022,49,202249,2022-12-05,PA,Pasion Albiverde (Store),1,59.99,59.99,1.000,59.99,1.00
20221205,2022-12-05,2022,12,December,2022,49,202249,2022-12-05,RBN,Rabbona,5,810.97,162.19,12.000,67.58,2.40
20221206,2022-12-06,2022,12,December,2022,49,202249,2022-12-05,VIC,Victus,2,619.96,309.98,4.000,154.99,2.00
20221207,2022-12-07,2022,12,December,2022,49,202249,2022-12-05,NEB,Nebula,2,209.98,104.99,2.000,104.99,1.00
20221207,2022-12-07,2022,12,December,2022,49,202249,2022-12-05,PA,Pasion Albiverde (Store),1,69.99,69.99,1.000,69.99,1.00
20221208,2022-12-08,2022,12,December,2022,49,202249,2022-12-05,PA,Pasion Albiverde (Store),2,339.98,169.99,2.000,169.99,1.00
20221208,2022-12-08,2022,12,December,2022,49,202249,2022-12-05,RBN,Rabbona,1,137.00,137.00,1.000,137.00,1.00
20221209,2022-12-09,2022,12,December,2022,49,202249,2022-12-05,PA,Pasion Albiverde (Store),1,140.00,140.00,1.000,140.00,1.00
20221209,2022-12-09,2022,12,December,2022,49,202249,2022-12-05,RBN,Rabbona,2,314.98,157.49,3.000,104.99,1.50
20221209,2022-12-09,2022,12,December,2022,49,202249,2022-12-05,VIC,Victus,1,69.99,69.99,1.000,69.99,1.00
20221210,2022-12-10,2022,12,December,2022,49,202249,2022-12-05,PA,Pasion Albiverde (Store),1,59.99,59.99,1.000,59.99,1.00
20221210,2022-12-10,2022,12,December,2022,49,202249,2022-12-05,RBN,Rabbona,4,1042.98,260.75,7.000,149.00,1.75
20221212,2022-12-12,2022,12,December,2022,50,202250,2022-12-12,RBN,Rabbona,3,716.96,238.99,9.000,79.66,3.00
20221213,2022-12-13,2022,12,December,2022,50,202250,2022-12-12,PA,Pasion Albiverde (Store),5,405.95,81.19,7.000,57.99,1.40
20221213,2022-12-13,2022,12,December,2022,50,202250,2022-12-12,RBN,Rabbona,4,965.28,241.32,7.000,137.90,1.75
20221213,2022-12-13,2022,12,December,2022,50,202250,2022-12-12,VIC,Victus,4,1017.42,254.36,10.000,101.74,2.50
20221214,2022-12-14,2022,12,December,2022,50,202250,2022-12-12,NEB,Nebula,1,129.99,129.99,1.000,129.99,1.00
20221214,2022-12-14,2022,12,December,2022,50,202250,2022-12-12,PA,Pasion Albiverde (Store),2,259.98,129.99,4.000,65.00,2.00
20221214,2022-12-14,2022,12,December,2022,50,202250,2022-12-12,RBN,Rabbona,4,406.97,101.74,4.000,101.74,1.00
20221214,2022-12-14,2022,12,December,2022,50,202250,2022-12-12,VIC,Victus,2,219.98,109.99,2.000,109.99,1.00
20221215,2022-12-15,2022,12,December,2022,50,202250,2022-12-12,RBN,Rabbona,5,631.97,126.39,5.000,126.39,1.00
20221215,2022-12-15,2022,12,December,2022,50,202250,2022-12-12,VIC,Victus,1,145.00,145.00,1.000,145.00,1.00
20221216,2022-12-16,2022,12,December,2022,50,202250,2022-12-12,PA,Pasion Albiverde (Store),2,309.97,154.99,3.000,103.32,1.50
20221216,2022-12-16,2022,12,December,2022,50,202250,2022-12-12,RBN,Rabbona,1,84.99,84.99,2.000,42.50,2.00
20221217,2022-12-17,2022,12,December,2022,50,202250,2022-12-12,PA,Pasion Albiverde (Store),2,159.97,79.99,3.000,53.32,1.50
20221217,2022-12-17,2022,12,December,2022,50,202250,2022-12-12,VIC,Victus,1,244.99,244.99,2.000,122.50,2.00
20221218,2022-12-18,2022,12,December,2022,50,202250,2022-12-12,NEB,Nebula,2,239.98,119.99,2.000,119.99,1.00
20221218,2022-12-18,2022,12,December,2022,50,202250,2022-12-12,VIC,Victus,1,137.00,137.00,1.000,137.00,1.00
20221219,2022-12-19,2022,12,December,2022,51,202251,2022-12-19,NEB,Nebula,1,229.98,229.98,2.000,114.99,2.00
20221219,2022-12-19,2022,12,December,2022,51,202251,2022-12-19,PA,Pasion Albiverde (Store),3,229.97,76.66,5.000,45.99,1.67
20221219,2022-12-19,2022,12,December,2022,51,202251,2022-12-19,RBN,Rabbona,9,1559.87,173.32,35.000,44.57,3.89
20221219,2022-12-19,2022,12,December,2022,51,202251,2022-12-19,VIC,Victus,4,699.95,174.99,5.000,139.99,1.25
20221220,2022-12-20,2022,12,December,2022,51,202251,2022-12-19,PA,Pasion Albiverde (Store),2,179.98,89.99,4.000,45.00,2.00
20221220,2022-12-20,2022,12,December,2022,51,202251,2022-12-19,RBN,Rabbona,5,754.93,150.99,8.000,94.37,1.60
20221220,2022-12-20,2022,12,December,2022,51,202251,2022-12-19,VIC,Victus,1,79.98,79.98,2.000,39.99,2.00
20221221,2022-12-21,2022,12,December,2022,51,202251,2022-12-19,NEB,Nebula,2,326.98,163.49,3.000,108.99,1.50
20221221,2022-12-21,2022,12,December,2022,51,202251,2022-12-19,PA,Pasion Albiverde (Store),4,409.96,102.49,6.000,68.33,1.50
20221221,2022-12-21,2022,12,December,2022,51,202251,2022-12-19,RBN,Rabbona,7,704.94,100.71,9.000,78.33,1.29
20221221,2022-12-21,2022,12,December,2022,51,202251,2022-12-19,VIC,Victus,2,534.94,267.47,6.000,89.16,3.00
20221222,2022-12-22,2022,12,December,2022,51,202251,2022-12-19,NEB,Nebula,2,239.98,119.99,2.000,119.99,1.00
20221222,2022-12-22,2022,12,December,2022,51,202251,2022-12-19,PA,Pasion Albiverde (Store),4,839.94,209.99,8.000,104.99,2.00
20221222,2022-12-22,2022,12,December,2022,51,202251,2022-12-19,RBN,Rabbona,6,776.97,129.50,8.000,97.12,1.33
20221222,2022-12-22,2022,12,December,2022,51,202251,2022-12-19,VIC,Victus,3,379.96,126.65,4.000,94.99,1.33
20221223,2022-12-23,2022,12,December,2022,51,202251,2022-12-19,PA,Pasion Albiverde (Store),13,1631.86,125.53,17.000,95.99,1.31
20221223,2022-12-23,2022,12,December,2022,51,202251,2022-12-19,RBN,Rabbona,13,2260.89,173.91,25.000,90.44,1.92
20221223,2022-12-23,2022,12,December,2022,51,202251,2022-12-19,VIC,Victus,1,209.97,209.97,3.000,69.99,3.00
20221224,2022-12-24,2022,12,December,2022,51,202251,2022-12-19,PA,Pasion Albiverde (Store),6,1324.92,220.82,14.000,94.64,2.33
20221224,2022-12-24,2022,12,December,2022,51,202251,2022-12-19,RBN,Rabbona,5,856.97,171.39,6.000,142.83,1.20
20221225,2022-12-25,2022,12,December,2022,51,202251,2022-12-19,PA,Pasion Albiverde (Store),1,69.99,69.99,1.000,69.99,1.00
20221227,2022-12-27,2022,12,December,2022,52,202252,2022-12-26,PA,Pasion Albiverde (Store),4,634.97,158.74,4.000,158.74,1.00
20221227,2022-12-27,2022,12,December,2022,52,202252,2022-12-26,RBN,Rabbona,2,630.00,315.00,4.000,157.50,2.00
20221228,2022-12-28,2022,12,December,2022,52,202252,2022-12-26,RBN,Rabbona,1,69.99,69.99,1.000,69.99,1.00
20221229,2022-12-29,2022,12,December,2022,52,202252,2022-12-26,RBN,Rabbona,1,199.98,199.98,2.000,99.99,2.00
